id,rated,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,time_base,time_increment,game_duration_mins,rating_gap,avg_rating,rating_tier,time_control_category,opening_family,is_upset,white_wins,turns_zscore,is_draw
vU2xAawx,True,113,resign,white,vladimir-kramnik-1,1663.0,manouch339,1667,C55,Italian Game: Anti-Fried Liver Defense,6,7.0,5.0,23.42,-4.0,1665.0,Advanced,Rapid,Italian Game,True,1,1.6895446389802198,0
K1R0h6S7,True,13,outoftime,white,vladimir-kramnik-1,1651.0,cakmakfevzi2012,1641,B21,Sicilian Defense: Smith-Morra Gambit,5,10.0,5.0,21.08,10.0,1646.0,Advanced,Rapid,Sicilian Defense,False,1,-1.460762000637108,0
p1VK0VtA,True,46,mate,black,cakmakfevzi2012,1654.0,vladimir-kramnik-1,1638,C00,French Defense: Steinitz Attack,3,10.0,5.0,23.83,16.0,1646.0,Advanced,Rapid,French Defense,True,0,-0.4211608095633899,0
4ogE3IlW,True,29,resign,black,santozmitro,1680.0,vladimir-kramnik-1,1623,C01,French Defense: Exchange Variation,5,10.0,5.0,22.42,57.0,1652.0,Advanced,Rapid,French Defense,True,0,-0.9567129382983356,0
iOFAKFSf,True,59,resign,white,vladimir-kramnik-1,1610.0,rroig,1617,C02,French Defense: Advance Variation #2,7,15.0,9.0,38.85,-7.0,1614.0,Advanced,Classical,French Defense,True,1,-0.011620946413137287,0
vwXtmN4q,True,79,resign,white,yventus2014,1754.0,vladimir-kramnik-1,1618,C02,French Defense: Advance Variation #4,6,10.0,15.0,39.75,136.0,1686.0,Advanced,Rapid,French Defense,False,1,0.6184403815103283,0
CyfHdIci,True,78,mate,black,eldari,1713.0,vladimir-kramnik-1,1602,C00,French Defense #2,2,10.0,15.0,39.5,111.0,1658.0,Advanced,Rapid,French Defense #2,True,0,0.586937315114155,0
tYvi7FNG,True,36,mate,black,riverok,1795.0,vladimir-kramnik-1,1581,C00,French Defense: Knight Variation,3,15.0,10.0,36.0,214.0,1688.0,Advanced,Classical,French Defense,True,0,-0.7361914735251227,0
Kclpqrwl,True,39,resign,black,epphi,1658.0,vladimir-kramnik-1,1565,C01,French Defense: Exchange Variation,5,10.0,5.0,23.25,93.0,1612.0,Advanced,Rapid,French Defense,True,0,-0.6416822743366029,0
90tZY629,True,79,resign,white,penkovm,1721.0,vladimir-kramnik-1,1573,D32,Tarrasch Defense: Two Knights Variation,9,15.0,10.0,43.17,148.0,1647.0,Advanced,Classical,Tarrasch Defense,False,1,0.6184403815103283,0
7pRm0JTW,True,73,resign,white,vladimir-kramnik-1,1557.0,boris90157311,1614,C38,King's Gambit Accepted |  Hanstein Gambit,9,15.0,15.0,48.25,-57.0,1586.0,Advanced,Classical,King's Gambit Accepted |  Hanstein Gambit,True,1,0.4294219831332886,0
bQ9duviD,True,66,resign,black,vladimir-kramnik-1,1566.0,mahdi20014,1694,C55,Italian Game: Anti-Fried Liver Defense,6,10.0,10.0,31.0,-128.0,1630.0,Advanced,Rapid,Italian Game,False,0,0.20890051836007564,0
l9zWUOip,False,22,mate,black,vladimir-kramnik-1,1432.0,xlarevo,1493,C68,Ruy Lopez: Exchange Variation,7,25.0,0.0,50.0,-61.0,1462.0,Intermediate,Classical,Ruy Lopez,False,0,-1.1772344030715485,0
w3ej43dD,True,39,resign,white,navik,1656.0,vladimir-kramnik-1,1577,D00,Queen's Pawn Game,2,15.0,1.0,30.65,79.0,1616.0,Advanced,Classical,Queen's Pawn Game,False,1,-0.6416822743366029,0
RRNRhKjM,True,25,resign,white,vladimir-kramnik-1,1557.0,storozh,1713,B01,Scandinavian Defense: Main Line,6,10.0,10.0,24.17,-156.0,1635.0,Advanced,Rapid,Scandinavian Defense,True,1,-1.0827252038830286,0
WRCq0dJs,True,51,resign,white,rubi,1686.0,vladimir-kramnik-1,1567,C41,Philidor Defense,5,7.0,8.0,20.8,119.0,1626.0,Advanced,Rapid,Philidor Defense,False,1,-0.2636454775825235,0
zQKoX8kb,True,95,resign,white,darjov,1606.0,vladimir-kramnik-1,1579,C00,French Defense: Reti-Spielmann Attack,3,5.0,8.0,22.67,27.0,1592.0,Advanced,Blitz,French Defense,False,1,1.1224894438491007,0
3YW2jdCY,True,45,resign,white,patolino,1519.0,vladimir-kramnik-1,1597,C20,King's Pawn Game: Leonardis Variation,3,10.0,10.0,27.5,-78.0,1558.0,Advanced,Rapid,King's Pawn Game,True,1,-0.45266387595956314,0
I81GWfOf,True,102,resign,black,vladimir-kramnik-1,1619.0,ozi,1452,B00,St. George Defense,2,10.0,0.0,20.0,167.0,1536.0,Advanced,Rapid,St. George Defense,True,0,1.3430109086223136,0
eFNI4mt5,True,33,resign,white,chulic,1612.0,vladimir-kramnik-1,1626,C02,French Defense: Advance Variation |  Paulsen Attack,9,8.0,5.0,18.75,-14.0,1619.0,Advanced,Rapid,French Defense,True,1,-0.8307006727136425,0
arV5860k,True,56,mate,black,dipjoy,1633.0,vladimir-kramnik-1,1610,C00,French Defense: Steinitz Attack,3,10.0,15.0,34.0,23.0,1622.0,Advanced,Rapid,French Defense,True,0,-0.10613014560165712,0
QAlTkfST,True,63,mate,white,prodem,1696.0,vladimir-kramnik-1,1607,C02,French Defense: Advance Variation |  Paulsen Attack,9,10.0,5.0,25.25,89.0,1652.0,Advanced,Rapid,French Defense,False,1,0.11439131917155583,0
YfM71i8S,True,62,resign,black,airblade92,1743.0,vladimir-kramnik-1,1586,C00,French Defense: Knight Variation,3,10.0,5.0,25.17,157.0,1664.0,Advanced,Rapid,French Defense,True,0,0.08288825277538255,0
061LCiAb,True,66,draw,draw,faraon7,1630.0,vladimir-kramnik-1,1584,C00,French Defense: Knight Variation,3,10.0,15.0,36.5,46.0,1607.0,Advanced,Rapid,French Defense,False,0,0.20890051836007564,1
6t02ANX0,True,50,resign,black,hercule-poivrot,1609.0,vladimir-kramnik-1,1564,C02,French Defense: Advance Variation |  Nimzowitsch System,7,10.0,15.0,32.5,45.0,1586.0,Advanced,Rapid,French Defense,True,0,-0.2951485439786968,0
2B0zqXoo,True,113,resign,white,bageryan,1508.0,vladimir-kramnik-1,1586,D00,Queen's Pawn Game: Levitsky Attack,3,15.0,0.0,30.0,-78.0,1547.0,Advanced,Classical,Queen's Pawn Game,True,1,1.6895446389802198,0
y7XMwJYp,True,97,mate,white,vladimir-kramnik-1,1573.0,jalilroozban,1465,C40,King's Pawn Game: McConnell Defense,4,10.0,15.0,44.25,108.0,1519.0,Advanced,Rapid,King's Pawn Game,False,1,1.1854955766414472,0
9YwhzbXx,False,132,resign,black,reydmus,1459.0,dasalvarp,1494,B50,Sicilian Defense,4,5.0,5.0,21.0,-35.0,1476.0,Intermediate,Blitz,Sicilian Defense,False,0,2.2881029005075115,0
xgnbnW0a,True,82,outoftime,black,alliekatxoxo1,1210.0,sjamal99,1151,A40,Englund Gambit Declined |  Reversed French,3,5.0,5.0,16.83,59.0,1180.0,Beginner,Blitz,Englund Gambit Declined |  Reversed French,True,0,0.7129495806988481,0
30UDeFhA,True,13,mate,white,lillero,1812.0,farshad54,1797,C30,King's Gambit Declined |  Petrov's Defense,4,10.0,0.0,20.0,15.0,1804.0,Expert,Rapid,King's Gambit Declined |  Petrov's Defense,False,1,-1.460762000637108,0
gsFBil3q,True,66,resign,black,great-mate-super-gre,1628.0,lajniko,1581,C50,Four Knights Game: Italian Variation,8,15.0,60.0,96.0,47.0,1604.0,Advanced,Classical,Four Knights Game,True,0,0.20890051836007564,0
kkXlHLyv,True,99,resign,white,great-mate-super-gre,1577.0,threefoxes,1571,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,15.0,60.0,129.0,6.0,1574.0,Advanced,Classical,Scandinavian Defense,False,1,1.2485017094337938,0
AcdNj67e,True,54,mate,black,great-mate-super-gre,1638.0,alexey33,1497,C01,French Defense: Exchange Variation,5,15.0,60.0,84.0,141.0,1568.0,Advanced,Classical,French Defense,True,0,-0.16913627839400366,0
LW7kerZs,True,46,resign,white,great-mate-super-gre,1605.0,go90,1403,C50,Giuoco Piano,6,15.0,60.0,76.0,202.0,1504.0,Advanced,Classical,Giuoco Piano,False,1,-0.4211608095633899,0
kMQp9E8m,True,90,resign,black,great-mate-super-gre,1705.0,8124524987,1348,A10,English Opening: Anglo-Scandinavian Defense,2,15.0,60.0,120.0,357.0,1526.0,Advanced,Classical,English Opening,True,0,0.9649741118682343,0
eQihBvoU,True,42,resign,white,great-mate-super-gre,1691.0,scarfachess,1335,B01,Scandinavian Defense: Modern Variation #2,4,15.0,60.0,72.0,356.0,1513.0,Advanced,Classical,Scandinavian Defense,False,1,-0.547173075148083,0
p0OlEIGo,True,58,resign,black,alhshah,1253.0,great-mate-super-gre,1679,B20,Sicilian Defense,2,15.0,60.0,88.0,-426.0,1466.0,Intermediate,Classical,Sicilian Defense,False,0,-0.043124012809310566,0
6IrjVPc0,True,53,mate,white,gemes,1238.0,great-mate-super-gre,1811,B54,Sicilian Defense #2,6,15.0,60.0,83.0,-573.0,1524.0,Advanced,Classical,Sicilian Defense #2,True,1,-0.20063934479017695,0
mjh5u1Ig,True,47,resign,white,great-mate-super-gre,1806.0,jjlopez,1199,C41,Philidor Defense #3,5,15.0,60.0,77.0,607.0,1502.0,Advanced,Classical,Philidor Defense #3,False,1,-0.38965774316721663,0
SFdjqzyr,True,54,mate,black,jjlopez,1200.0,great-mate-super-gre,1802,B20,Sicilian Defense,2,15.0,60.0,84.0,-602.0,1501.0,Advanced,Classical,Sicilian Defense,False,0,-0.16913627839400366,0
quFoCNcW,True,104,mate,black,mrra,1258.0,great-mate-super-gre,1793,B20,Sicilian Defense: Brick Variation,3,15.0,60.0,134.0,-535.0,1526.0,Advanced,Classical,Sicilian Defense,False,0,1.4060170414146602,0
4URU1bmG,False,99,draw,draw,great-mate-super-gre,1706.0,juanca_22,1287,C50,Four Knights Game: Italian Variation,8,15.0,60.0,129.0,419.0,1496.0,Intermediate,Classical,Four Knights Game,False,0,1.2485017094337938,1
NaZOjwJY,True,81,resign,white,great-mate-super-gre,1782.0,fazkaz,1325,C46,Four Knights Game: Italian Variation,7,15.0,60.0,111.0,457.0,1554.0,Advanced,Classical,Four Knights Game,False,1,0.6814465143026748,0
cHhT3SPI,True,58,mate,black,romanelli,1387.0,great-mate-super-gre,1739,D00,Queen's Pawn Game,2,15.0,60.0,88.0,-352.0,1563.0,Advanced,Classical,Queen's Pawn Game,False,0,-0.043124012809310566,0
3XqyqiLZ,True,33,resign,white,great-mate-super-gre,1697.0,corilus1,1405,C41,Philidor Defense #3,5,15.0,60.0,63.0,292.0,1551.0,Advanced,Classical,Philidor Defense #3,False,1,-0.8307006727136425,0
EhpRGXtG,True,65,mate,white,great-mate-super-gre,1687.0,astropaulo,1108,C00,Queen's Pawn Game: Franco-Sicilian Defense,4,15.0,60.0,95.0,579.0,1398.0,Intermediate,Classical,Queen's Pawn Game,False,1,0.1773974519639024,0
duhtxKw6,True,80,resign,black,dimch73,1200.0,great-mate-super-gre,1670,D00,Queen's Pawn Game,2,15.0,5.0,36.67,-470.0,1435.0,Intermediate,Classical,Queen's Pawn Game,False,0,0.6499434479065015,0
UkIkOmsC,False,33,resign,white,seyen,1624.0,great-mate-super-gre,1620,C21,Danish Gambit Accepted,9,7.0,2.0,15.1,4.0,1622.0,Advanced,Rapid,Danish Gambit Accepted,False,1,-0.8307006727136425,0
j67nCume,False,6,resign,black,mohammad1534,1325.0,great-mate-super-gre,1620,C24,Bishop's Opening: Berlin Defense,4,7.0,2.0,14.2,-295.0,1472.0,Intermediate,Rapid,Bishop's Opening,False,0,-1.681283465410321,0
WCNAaQop,True,65,mate,white,great-mate-super-gre,1595.0,andi74,1416,C00,French Defense: Normal Variation,3,15.0,60.0,95.0,179.0,1506.0,Advanced,Classical,French Defense,False,1,0.1773974519639024,0
EAJcH3eg,True,94,mate,black,donni999,1292.0,great-mate-super-gre,1500,A00,Van't Kruijs Opening,1,30.0,8.0,72.53,-208.0,1396.0,Intermediate,Classical,Van't Kruijs Opening,False,0,1.0909863774529274,0
9afF21x3,True,86,mate,black,borntexan,1325.0,cabrera1,1087,A02,Bird Opening,1,15.0,30.0,73.0,238.0,1206.0,Intermediate,Classical,Bird Opening,True,0,0.8389618462835412,0
3VVXjBdq,False,46,mate,black,smasherkiller,1033.0,borntexan,1263,B00,Duras Gambit,2,20.0,30.0,63.0,-230.0,1148.0,Beginner,Classical,Duras Gambit,False,0,-0.4211608095633899,0
A0ABE4mU,True,84,resign,black,coraumou,1490.0,gunsti,1672,C64,Ruy Lopez: Classical Variation,6,7.0,10.0,28.0,-182.0,1581.0,Advanced,Rapid,Ruy Lopez,False,0,0.7759557134911946,0
RShqYnTE,False,34,mate,black,austindecoder,828.0,doctorplis,1192,A00,Saragossa Opening,1,15.0,10.0,35.67,-364.0,1010.0,Beginner,Classical,Saragossa Opening,False,0,-0.7991976063174693,0
dfzScT9T,True,7,outoftime,white,tumla,1245.0,austindecoder,906,C00,French Defense: Queen's Knight,3,15.0,0.0,30.0,339.0,1076.0,Beginner,Classical,French Defense,False,1,-1.6497803990141477,0
IZNcJohU,False,5,resign,white,dus,1090.0,austindecoder,837,B00,Barnes Defense,2,5.0,15.0,11.25,253.0,964.0,Beginner,Blitz,Barnes Defense,False,1,-1.7127865318064943,0
diDbOfF7,True,15,resign,white,rezasamimifar1380,1576.0,austindecoder,910,A00,Van't Kruijs Opening,1,15.0,0.0,30.0,666.0,1243.0,Intermediate,Classical,Van't Kruijs Opening,False,1,-1.3977558678447615,0
5TX06d8M,False,44,resign,black,austindecoder,838.0,walledmisk,1642,A00,Van't Kruijs Opening,1,20.0,0.0,40.0,-804.0,1240.0,Intermediate,Classical,Van't Kruijs Opening,False,0,-0.48416694235573643,0
XmyMR6jh,True,39,resign,white,zer001,1317.0,austindecoder,920,B07,Pirc Defense #4,2,8.0,5.0,19.25,397.0,1118.0,Beginner,Rapid,Pirc Defense #4,False,1,-0.6416822743366029,0
BmOzKmNt,True,53,resign,white,dionisii,1500.0,austindecoder,850,A06,Zukertort Opening: Tennison Gambit,3,20.0,20.0,57.67,650.0,1175.0,Beginner,Classical,Zukertort Opening,False,1,-0.20063934479017695,0
IeVeGO1Y,True,19,resign,white,nickolay88,1497.0,austindecoder,924,B07,Pirc Defense #4,2,10.0,0.0,20.0,573.0,1210.0,Intermediate,Rapid,Pirc Defense #4,False,1,-1.2717436022600683,0
g80nbDK0,True,9,mate,white,dionisii,1500.0,austindecoder,848,B00,Barnes Defense,2,20.0,20.0,43.0,652.0,1174.0,Beginner,Classical,Barnes Defense,False,1,-1.5867742662218012,0
l8c3NsKI,True,7,mate,white,denry,1129.0,austindecoder,954,B00,St. George Defense,2,4.0,180.0,29.0,175.0,1042.0,Beginner,Blitz,St. George Defense,False,1,-1.6497803990141477,0
ZE0KfFDB,True,44,mate,black,austindecoder,996.0,denry,1108,A00,Mieses Opening: Reversed Rat,2,4.0,180.0,140.0,-112.0,1052.0,Beginner,Blitz,Mieses Opening,False,0,-0.48416694235573643,0
pOhqdsDX,True,2,outoftime,black,fasd,1233.0,ribari,1391,C20,King's Pawn Game,2,14.0,10.0,28.33,-158.0,1312.0,Intermediate,Classical,King's Pawn Game,False,0,-1.8072957309950142,0
mFTRqHb6,True,30,outoftime,black,fasd,1260.0,rm1100,1211,C00,French Defense: La Bourdonnais Variation,3,20.0,0.0,40.0,49.0,1236.0,Intermediate,Classical,French Defense,True,0,-0.9252098719021623,0
BYtBrFFr,True,2,outoftime,black,fasd,1300.0,zenz,1064,C20,King's Pawn Game,2,30.0,12.0,60.4,236.0,1182.0,Beginner,Classical,King's Pawn Game,True,0,-1.8072957309950142,0
kaoFH15Q,True,75,outoftime,white,hnlute,1344.0,fasd,1325,C20,English Opening: The Whale,3,15.0,5.0,36.25,19.0,1334.0,Intermediate,Classical,English Opening,False,1,0.4924281159256352,0
N2XZNEWU,True,80,mate,black,fasd,1350.0,desko74,1566,C30,King's Gambit,3,10.0,0.0,20.0,-216.0,1458.0,Intermediate,Rapid,King's Gambit,False,0,0.6499434479065015,0
SRgsEaEZ,True,34,mate,black,fasd,1367.0,galina-slog,1533,C34,King's Gambit Accepted |  Schallopp Defense,6,5.0,8.0,14.53,-166.0,1450.0,Intermediate,Blitz,King's Gambit Accepted |  Schallopp Defense,False,0,-0.7991976063174693,0
tGNI3U5C,True,29,mate,white,galina-slog,1526.0,fasd,1388,C48,Four Knights Game: Ranken Variation,9,5.0,8.0,13.87,138.0,1457.0,Intermediate,Blitz,Four Knights Game,False,1,-0.9567129382983356,0
ZKXFvuXP,True,14,draw,draw,fasd,1373.0,galina-slog,1530,C30,King's Gambit Declined |  Keene Defense,6,5.0,8.0,11.87,-157.0,1452.0,Intermediate,Blitz,King's Gambit Declined |  Keene Defense,False,0,-1.4292589342409348,1
5mcHBf0y,True,17,draw,draw,fasd,1365.0,vazik777,1445,B01,Scandinavian Defense,2,5.0,11.0,13.12,-80.0,1405.0,Intermediate,Blitz,Scandinavian Defense,False,0,-1.334749735052415,1
SQ2OeL4P,True,24,resign,black,zenz,1180.0,fasd,1341,C20,King's Pawn Game: Leonardis Variation,3,60.0,13.0,125.2,-161.0,1260.0,Intermediate,Classical,King's Pawn Game,False,0,-1.114228270279202,0
wwt7s6DD,True,76,resign,white,fasd,1310.0,zenz,1189,C30,King's Gambit,3,60.0,13.0,136.47,121.0,1250.0,Intermediate,Classical,King's Gambit,False,1,0.5239311823218085,0
QP0lSH0f,True,63,outoftime,white,tonin1,1763.0,fasd,1318,C24,Bishop's Opening: Berlin Defense,4,8.0,0.0,16.0,445.0,1540.0,Advanced,Rapid,Bishop's Opening,False,1,0.11439131917155583,0
hnnyaZCS,True,115,mate,white,finkelfrand,1582.0,axes,1769,A21,English Opening: King's English Variation |  Reversed Sicilian,3,7.0,5.0,23.58,-187.0,1676.0,Advanced,Rapid,English Opening,True,1,1.7525507717725664,0
MB9KTXzY,False,75,mate,white,rodolfos,1300.0,axes,1375,C40,King's Pawn Game: Busch-Gass Gambit,4,7.0,2.0,16.5,-75.0,1338.0,Intermediate,Rapid,King's Pawn Game,True,1,0.4924281159256352,0
mNUgDFi4,False,62,outoftime,black,hamid_jalali,1368.0,axes,1484,C42,Russian Game: Urusov Gambit,5,7.0,2.0,16.07,-116.0,1426.0,Intermediate,Rapid,Russian Game,False,0,0.08288825277538255,0
a9QJWcax,False,57,resign,white,axes,1484.0,shubha,1303,C24,Bishop's Opening: Berlin Defense,4,7.0,2.0,15.9,181.0,1394.0,Intermediate,Rapid,Bishop's Opening,False,1,-0.07462707920548384,0
3Am4pdqH,False,43,mate,white,hamid_jalali,1368.0,axes,1484,C40,King's Pawn Game: Busch-Gass Gambit,4,7.0,2.0,15.43,-116.0,1426.0,Intermediate,Rapid,King's Pawn Game,True,1,-0.5156700087519097,0
jKIr9VGq,True,2,outoftime,black,hurican,1720.0,axes,1500,A01,Nimzo-Larsen Attack: Modern Variation,2,5.0,8.0,10.27,220.0,1610.0,Advanced,Blitz,Nimzo-Larsen Attack,True,0,-1.8072957309950142,0
UARC8cjg,True,2,resign,white,jesuisenechec,1461.0,thebestofthebad,828,C20,King's Pawn Game,2,10.0,2.0,20.07,633.0,1144.0,Beginner,Rapid,King's Pawn Game,False,1,-1.8072957309950142,0
rMpU0RVy,True,2,resign,black,thebestofthebad,830.0,jesuisenechec,1460,D00,Queen's Pawn Game,2,10.0,2.0,20.07,-630.0,1145.0,Beginner,Rapid,Queen's Pawn Game,False,0,-1.8072957309950142,0
16mFMgmE,True,2,resign,white,jesuisenechec,1459.0,thebestofthebad,832,C00,French Defense #2,2,10.0,2.0,20.07,627.0,1146.0,Beginner,Rapid,French Defense #2,False,1,-1.8072957309950142,0
uvfn971W,True,2,resign,white,justjack,1442.0,thebestofthebad,834,C00,French Defense #2,2,9.0,4.0,18.13,608.0,1138.0,Beginner,Rapid,French Defense #2,False,1,-1.8072957309950142,0
dGom89h7,True,2,resign,black,thebestofthebad,835.0,carlos-freire,1754,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-919.0,1294.0,Intermediate,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
QdhBOeal,True,2,resign,white,projetoxadrez,1376.0,thebestofthebad,838,A00,Anderssen Opening,1,5.0,8.0,10.27,538.0,1107.0,Beginner,Blitz,Anderssen Opening,False,1,-1.8072957309950142,0
zcJqkBjq,True,2,resign,black,thebestofthebad,842.0,projetoxadrez,1374,A40,Queen's Pawn,1,5.0,8.0,10.27,-532.0,1108.0,Beginner,Blitz,Queen's Pawn,False,0,-1.8072957309950142,0
4cQzOBkv,True,2,resign,white,projetoxadrez,1373.0,thebestofthebad,846,A00,Ware Opening,1,5.0,8.0,10.27,527.0,1110.0,Beginner,Blitz,Ware Opening,False,1,-1.8072957309950142,0
7qleuEwu,True,2,resign,black,thebestofthebad,850.0,projetoxadrez,1371,A40,Borg Defense: Borg Gambit,2,5.0,8.0,10.27,-521.0,1110.0,Beginner,Blitz,Borg Defense,False,0,-1.8072957309950142,0
Mx0NJuPQ,True,2,resign,white,projetoxadrez,1369.0,thebestofthebad,854,A00,Ware Opening,1,5.0,8.0,10.27,515.0,1112.0,Beginner,Blitz,Ware Opening,False,1,-1.8072957309950142,0
4WKk2dCZ,True,2,resign,black,thebestofthebad,858.0,projetoxadrez,1368,A40,Queen's Pawn,1,5.0,8.0,10.27,-510.0,1113.0,Beginner,Blitz,Queen's Pawn,False,0,-1.8072957309950142,0
lpZJDDjJ,True,2,resign,white,projetoxadrez,1366.0,thebestofthebad,863,A00,Ware Opening,1,5.0,8.0,10.27,503.0,1114.0,Beginner,Blitz,Ware Opening,False,1,-1.8072957309950142,0
PTLzslb7,True,2,resign,black,thebestofthebad,868.0,projetoxadrez,1364,A40,Queen's Pawn,1,5.0,8.0,10.27,-496.0,1116.0,Beginner,Blitz,Queen's Pawn,False,0,-1.8072957309950142,0
O7n8iZWJ,True,2,resign,white,projetoxadrez,1362.0,thebestofthebad,873,A00,Van Geet Opening,1,5.0,8.0,10.27,489.0,1118.0,Beginner,Blitz,Van Geet Opening,False,1,-1.8072957309950142,0
LqMVvLn2,True,2,resign,black,thebestofthebad,878.0,projetoxadrez,1361,A40,Englund Gambit,2,5.0,8.0,10.27,-483.0,1120.0,Beginner,Blitz,Englund Gambit,False,0,-1.8072957309950142,0
9E9voFfh,True,2,resign,white,projetoxadrez,1359.0,thebestofthebad,884,E00,Amar Opening,1,5.0,8.0,10.27,475.0,1122.0,Beginner,Blitz,Amar Opening,False,1,-1.8072957309950142,0
KD0GBEsE,True,2,resign,black,thebestofthebad,890.0,projetoxadrez,1357,A40,Mikenas Defense,2,5.0,8.0,10.27,-467.0,1124.0,Beginner,Blitz,Mikenas Defense,False,0,-1.8072957309950142,0
nDNpq0ea,True,2,resign,white,projetoxadrez,1355.0,thebestofthebad,897,A00,Van Geet Opening: Reversed Nimzowitsch,2,5.0,8.0,10.27,458.0,1126.0,Beginner,Blitz,Van Geet Opening,False,1,-1.8072957309950142,0
7FHNZSu8,True,2,resign,black,thebestofthebad,904.0,projetoxadrez,1353,C20,King's Pawn Game,2,5.0,8.0,10.27,-449.0,1128.0,Beginner,Blitz,King's Pawn Game,False,0,-1.8072957309950142,0
6BAfe3lX,True,2,resign,white,projetoxadrez,1351.0,thebestofthebad,912,A04,Zukertort Opening: Ross Gambit,2,5.0,8.0,10.27,439.0,1132.0,Beginner,Blitz,Zukertort Opening,False,1,-1.8072957309950142,0
be0jGBJq,True,2,resign,black,thebestofthebad,920.0,projetoxadrez,1348,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-428.0,1134.0,Beginner,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
YAULcOWG,True,2,resign,white,projetoxadrez,1346.0,thebestofthebad,930,A00,Van't Kruijs Opening,1,5.0,8.0,10.27,416.0,1138.0,Beginner,Blitz,Van't Kruijs Opening,False,1,-1.8072957309950142,0
XvrDr5sR,True,2,resign,black,thebestofthebad,940.0,projetoxadrez,1343,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-403.0,1142.0,Beginner,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
cOE8U73J,True,2,resign,white,projetoxadrez,1341.0,thebestofthebad,952,A00,Van't Kruijs Opening,1,5.0,8.0,10.27,389.0,1146.0,Beginner,Blitz,Van't Kruijs Opening,False,1,-1.8072957309950142,0
OUhU84P8,True,2,resign,black,thebestofthebad,965.0,projetoxadrez,1338,C20,King's Pawn Game,2,5.0,8.0,10.27,-373.0,1152.0,Beginner,Blitz,King's Pawn Game,False,0,-1.8072957309950142,0
GIFSBoOO,True,2,resign,black,thebestofthebad,981.0,projetoxadrez,1335,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-354.0,1158.0,Beginner,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
fmknzWv3,True,2,resign,white,projetoxadrez,1332.0,thebestofthebad,1001,B00,Hippopotamus Defense #2,2,5.0,8.0,10.27,331.0,1166.0,Beginner,Blitz,Hippopotamus Defense #2,False,1,-1.8072957309950142,0
uaOhh5yA,True,2,resign,black,thebestofthebad,1025.0,projetoxadrez,1328,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-303.0,1176.0,Beginner,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
Ff2jMUU7,True,2,resign,white,projetoxadrez,1324.0,thebestofthebad,1058,B00,Nimzowitsch Defense,2,5.0,8.0,10.27,266.0,1191.0,Beginner,Blitz,Nimzowitsch Defense,False,1,-1.8072957309950142,0
r0FWFuOI,True,2,resign,black,thebestofthebad,1106.0,projetoxadrez,1319,D00,Queen's Pawn Game,2,5.0,8.0,10.27,-213.0,1212.0,Intermediate,Blitz,Queen's Pawn Game,False,0,-1.8072957309950142,0
4Su68tU5,True,2,resign,white,projetoxadrez,1319.0,thebestofthebad,1106,C00,French Defense #2,2,5.0,8.0,10.27,213.0,1212.0,Intermediate,Blitz,French Defense #2,False,1,-1.8072957309950142,0
